,cb privatbank,credit agricole bank,fuib,kredobank,oschadbank,otp bank,pivdennyi bank,raiffeisen bank,sense bank,ukrsibbank,universal bank
01/2019,,,,,,,,,,,
02/2019,,,,,,,,,,,
03/2019,,,,,,,,,,,
04/2019,,,,,,,,,,,
05/2019,,,,,,,,,,,
06/2019,,,,,,,,,,,
07/2019,,,,,,,,,,,
08/2019,,,,,,,,,,,
09/2019,,,,,,,,,,,
10/2019,,,,,,,,,,,
11/2019,,,,,,,,,,,
12/2019,,,,,,,,,,,
01/2020,,,,,,,,,,,
02/2020,,,,,,,,,,,
03/2020,,,,,,,,,,,
04/2020,,,,,,,,,,,
05/2020,,,,,,,,,,,
06/2020,,,,,,,,,,,
07/2020,,,,,,,,,,,
08/2020,0.0075895164377399,-0.0140043872140829,0.0023985895547298,-0.0027209071954175,-0.0067533443763352,0.026130210953319,0.033398144541767,-0.0062357548184763,0.0002730504535897,-0.0269686825444637,-0.0033289615811682
09/2020,0.0340216363331435,-0.008106314729666,0.0237340382789525,0.0036595862797383,-0.0081080041635281,0.022280292588082,0.0106775371903111,0.0255788261232048,0.0025530365622508,-0.0156267447975757,-0.017597616407702
10/2020,-0.0037223671165946,-0.0030197295679101,0.0084304181127805,-0.0073169016415022,0.0205542939098251,-0.0144219872995634,-0.0536446582719456,0.0070254466360388,-0.0314283204795309,-0.0158182926451928,0.0056866062602587
11/2020,-0.0287111379743834,0.018541137833143,-0.0095504647079174,-0.015529928144673,0.0035870935921948,-0.0248744556505933,-0.0555341055255418,-0.0450194917389303,-0.0165706262963567,0.013871395865177,-0.0214453601002624
01/2021,-0.000742828556973,0.0154452644934579,0.010809285953595,0.0258780125161592,-0.0036333364418439,-0.0164600206412615,0.0407128984367908,0.0272070804411477,0.0228249855381186,0.0200853897743016,0.0124434744828896
02/2021,0.0060300254010634,0.0087118228918683,-0.0123235434731014,-0.0157243376289351,-0.0184247657930036,0.01267180076265,-0.0228185754026917,0.0150408150930338,-0.011778049296403,-0.007745033611286,-0.0099271704595693
03/2021,-0.0016347191282584,-0.0094409866797917,0.0048338697057097,0.0038050639177349,0.0091204493439818,0.0111887273101629,-0.0307310321089673,-0.038425403318989,-0.0201209569520379,-0.0324067147074096,-0.0125426909417605
